id,year,state_name,state_code,district_name,district_code,registration_circles,male_below_5_years,male_5_to_14_years,male_14_to_18_years,male_18_to_30_years,male_30_to_45_years,male_45_to_60_years,male_60_years_and_above,female_below_5_years,female_5_to_14_years,female_14_to_18_years,female_18_to_30_years,female_30_to_45_years,female_45_to_60_years,female_60_years_and_above,trangender_below_5_years,trangender_5_to_14_years,trangender_14_to_18_years,trangender_18_to_30_years,trangender_30_to_45_years,trangender_45_to_60_years,transgender_60_years_and_above
4600,2022,Gujarat,24,Surendranagar,460,Surendranagar,1,0,0,1,23,3,0,0,3,37,0,0,0,0,0,,,,,,
4601,2022,Gujarat,24,Tapi,641,Tapi,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,,,,,,
4602,2022,Gujarat,24,Vadodara,461,Vadodara City,0,0,1,1,259,0,0,0,0,334,0,0,0,0,0,,,,,,
4603,2022,Gujarat,24,Vadodara,461,Vadodara Rural,0,0,0,0,67,0,0,0,0,131,0,0,0,0,0,,,,,,
4604,2022,Gujarat,24,Valsad,462,Valsad,10,3,2,15,73,8,1,1,10,124,0,0,0,0,0,,,,,,
4605,2022,Gujarat,24,Ahmadabad,438,W.Rly Ahmedabad,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,,,,,,
4606,2022,Gujarat,24,Vadodara,461,W.Rly Vadodara,0,0,0,0,10,0,1,3,4,11,0,0,0,0,0,,,,,,
4607,2022,Gujarat,24,Ahmadabad,438,Cyber Ahmedabad Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4608,2022,Gujarat,24,Bhavnagar,443,Cyber Bhavnagar Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4609,2022,Gujarat,24,Cyber Border Range,9999,Cyber Border Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4610,2022,Gujarat,24,Gandhinagar,446,Cyber Gandhinagar Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4611,2022,Gujarat,24,Junagadh,448,Cyber Junagadh Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4612,2022,Gujarat,24,Panch Mahals,454,Cyber Panchmahal Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4613,2022,Gujarat,24,Rajkot,457,Cyber Rajkot Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4614,2022,Gujarat,24,Surat,459,Cyber Surat Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4615,2022,Gujarat,24,Vadodara,461,Cyber Vadodara Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4616,2022,Haryana,6,Ambala,58,Ambala,3,2,7,12,201,2,0,2,4,250,0,0,0,0,0,,,,,,
4617,2022,Haryana,6,Bhiwani,59,Bhiwani,3,18,8,29,144,2,10,18,30,30,0,0,0,0,0,,,,,,
4618,2022,Haryana,6,Faridabad,60,Faridabad,34,3,8,45,413,50,1,3,54,668,0,0,0,0,0,,,,,,
4619,2022,Haryana,6,Fatehabad,61,Fatehabad,26,3,2,31,154,23,4,9,36,319,0,0,0,0,0,,,,,,
4620,2022,Haryana,6,Ambala,58,Grp,1,1,1,3,18,4,0,0,4,13,0,0,0,0,0,,,,,,
4621,2022,Haryana,6,Gurugram,62,Gurugram,6,18,14,38,189,8,92,113,213,347,0,0,0,0,0,,,,,,
4622,2022,Haryana,6,Hisar,63,Hissar,8,20,22,50,310,1,12,27,40,607,0,0,0,0,0,,,,,,
4623,2022,Haryana,6,Jhajjar,64,Jhajjar,15,6,12,33,146,12,1,17,30,358,0,0,0,0,0,,,,,,
4624,2022,Haryana,6,Jind,65,Jind,0,1,0,1,28,0,0,2,2,28,0,0,0,0,0,,,,,,
4625,2022,Haryana,6,Kaithal,66,Kaithal,24,10,5,39,148,15,8,11,34,233,0,0,0,0,0,,,,,,
4626,2022,Haryana,6,Karnal,67,Karnal,4,18,36,58,462,8,27,36,71,695,0,0,0,0,0,,,,,,
4627,2022,Haryana,6,Kurukshetra,68,Kurukshetra,12,20,12,44,220,9,30,29,68,336,0,0,0,0,0,,,,,,
4628,2022,Haryana,6,Mahendragarh,69,Mahendergarh,15,13,11,39,94,17,1,7,25,271,0,0,0,0,0,,,,,,
4629,2022,Haryana,6,Nuh,604,Nuh,7,11,1,19,48,5,1,2,8,85,0,0,0,0,0,,,,,,
4630,2022,Haryana,6,Palwal,619,Palwal,16,20,19,55,140,9,8,13,30,257,0,0,0,0,0,,,,,,
4631,2022,Haryana,6,Panchkula,70,Panchkula,5,11,1,17,105,2,59,26,87,213,0,0,0,0,0,,,,,,
4632,2022,Haryana,6,Panipat,71,Panipat,110,88,54,252,247,81,81,107,269,269,0,0,0,0,0,,,,,,
4633,2022,Haryana,6,Rewari,72,Rewari,24,12,18,54,131,16,19,23,58,282,0,0,0,0,0,,,,,,
4634,2022,Haryana,6,Rohtak,73,Rohtak,4,26,52,82,454,6,28,21,55,309,0,0,0,0,0,,,,,,
4635,2022,Haryana,6,Sirsa,74,Sirsa,2,7,10,19,173,5,32,81,118,451,0,0,0,0,0,,,,,,
4636,2022,Haryana,6,Sonipat,75,Sonipat,47,34,25,106,292,36,52,67,155,645,0,0,0,0,1,,,,,,
4637,2022,Haryana,6,Yamunanagar,76,Yamunanagar,39,19,16,74,276,19,29,64,112,362,0,0,0,0,0,,,,,,
4638,2022,Haryana,6,Gurugram,62,Irrigation & Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4639,2022,Haryana,6,Charki Dadri,701,Charkhi Dadri,0,3,10,13,53,0,0,0,0,111,0,0,0,0,0,,,,,,
4640,2022,Haryana,6,Hisar,63,Hansi,0,8,3,11,74,2,7,4,13,190,0,0,0,0,0,,,,,,
4641,2022,Himachal Pradesh,2,Solan,25,Baddi,0,2,0,2,85,1,10,18,29,232,0,0,0,0,0,,,,,,
4642,2022,Himachal Pradesh,2,Bilaspur,15,Bilaspur,1,1,4,6,55,0,3,18,21,124,0,0,0,0,0,,,,,,
4643,2022,Himachal Pradesh,2,Chamba,16,Chamba,0,0,0,0,35,0,0,25,25,89,0,0,0,0,0,,,,,,
4644,2022,Himachal Pradesh,2,Shimla,23,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4645,2022,Himachal Pradesh,2,Shimla,23,Grp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4646,2022,Himachal Pradesh,2,Hamirpur,17,Hamirpur,1,4,3,8,52,1,2,3,6,78,0,0,0,0,0,,,,,,
4647,2022,Himachal Pradesh,2,Kangra,18,Kangra,0,5,3,8,154,2,15,10,27,261,0,0,0,0,0,,,,,,
4648,2022,Himachal Pradesh,2,Kinnaur,19,Kinnaur,0,1,0,1,26,0,3,3,6,26,0,0,0,0,0,,,,,,
4649,2022,Himachal Pradesh,2,Kullu,20,Kullu,0,2,1,3,64,0,5,9,14,58,0,0,0,0,0,,,,,,
4650,2022,Himachal Pradesh,2,Lahul And Spiti,21,Lahaul & Spiti,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,,,,,,
4651,2022,Himachal Pradesh,2,Mandi,22,Mandi,0,9,4,13,87,1,12,30,43,235,0,0,0,0,0,,,,,,
4652,2022,Himachal Pradesh,2,Shimla,23,Shimla,0,14,2,16,1,5,22,11,38,0,0,0,0,0,0,,,,,,
4653,2022,Himachal Pradesh,2,Sirmaur,24,Sirmaur,0,4,1,5,53,5,3,10,18,117,0,0,0,0,0,,,,,,
4654,2022,Himachal Pradesh,2,Solan,25,Solan,0,7,4,11,61,0,20,21,41,85,0,0,0,0,0,,,,,,
4655,2022,Himachal Pradesh,2,Una,26,Una,0,2,0,2,16,0,10,18,28,6,0,0,0,0,0,,,,,,
4656,2022,Himachal Pradesh,2,Shimla,23,Cyber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4657,2022,Jharkhand,20,Bokaro,322,Bokaro,0,0,0,0,5,6,8,12,26,0,0,0,0,0,0,,,,,,
4658,2022,Jharkhand,20,West Singhbhum,343,Chaibasa,1,17,0,18,23,0,19,2,21,42,0,0,0,0,0,,,,,,
4659,2022,Jharkhand,20,Chatra,323,Chatra,3,2,4,9,28,3,2,2,7,57,0,0,0,0,0,,,,,,
4660,2022,Jharkhand,20,Deoghar,324,Deoghar,1,8,1,10,0,0,0,3,3,0,0,0,0,0,0,,,,,,
4661,2022,Jharkhand,20,Dhanbad,325,Dhanbad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4662,2022,Jharkhand,20,Dhanbad,325,Dhanbad Railway,0,0,0,0,2,2,0,0,2,4,0,0,0,0,0,,,,,,
4663,2022,Jharkhand,20,Dumka,326,Dumka,0,0,0,0,0,0,4,0,4,13,0,0,0,0,0,,,,,,
4664,2022,Jharkhand,20,Garhwa,328,Garhwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4665,2022,Jharkhand,20,Giridih,329,Giridih,0,10,0,10,30,0,16,0,16,50,0,0,0,0,0,,,,,,
4666,2022,Jharkhand,20,Godda,330,Godda,0,0,8,8,14,0,0,3,3,29,0,0,0,0,0,,,,,,
4667,2022,Jharkhand,20,Gumla,331,Gumla,0,8,6,14,31,12,11,15,38,53,0,0,0,0,0,,,,,,
4668,2022,Jharkhand,20,Hazaribagh,332,Hazaribagh,10,3,2,15,32,5,5,5,15,61,0,0,0,0,0,,,,,,
4669,2022,Jharkhand,20,East Singhbum,327,Jamshedpur,3,6,5,14,43,2,3,2,7,40,0,0,0,0,0,,,,,,
4670,2022,Jharkhand,20,East Singhbum,327,Jamshedpur Railway,1,0,0,1,5,0,0,0,0,2,0,0,0,0,0,,,,,,
4671,2022,Jharkhand,20,Jamtara,333,Jamtara,0,0,6,6,16,0,0,4,4,34,0,0,0,0,0,,,,,,
4672,2022,Jharkhand,20,Khunti,606,Khunti,0,1,0,1,0,0,11,0,11,0,0,0,0,0,0,,,,,,
4673,2022,Jharkhand,20,Koderma,334,Koderma,0,2,2,4,5,0,1,2,3,7,0,0,0,0,0,,,,,,
4674,2022,Jharkhand,20,Latehar,335,Latehar,1,7,1,9,19,2,14,4,20,5,0,0,0,0,0,,,,,,
4675,2022,Jharkhand,20,Lohardaga,336,Lohardagga,4,6,4,14,26,4,17,26,47,60,0,0,0,0,0,,,,,,
4676,2022,Jharkhand,20,Pakur,337,Pakur,1,0,0,1,3,0,0,0,0,2,0,0,0,0,0,,,,,,
4677,2022,Jharkhand,20,Palamu,338,Palamu,2,2,1,5,0,0,2,3,5,2,0,0,0,0,0,,,,,,
4678,2022,Jharkhand,20,Ramgarh,607,Ramgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4679,2022,Jharkhand,20,Ranchi,339,Ranchi,0,15,0,15,42,0,14,0,14,67,0,0,0,0,0,,,,,,
4680,2022,Jharkhand,20,Sahebganj,340,Sahebganj,0,1,2,3,3,0,3,1,4,4,0,0,0,0,0,,,,,,
4681,2022,Jharkhand,20,Saraikela Kharsawan,341,Saraikela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4682,2022,Jharkhand,20,Simdega,342,Simdega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4683,2022,Karnataka,29,Bagalkote,524,Bagalkot,11,2,0,13,92,10,3,0,13,171,0,0,0,0,0,,,,,,
4684,2022,Karnataka,29,Bengaluru Urban,525,Bengaluru City,95,11,1,107,1902,103,6,5,114,2729,0,0,0,0,0,,,,,,
4685,2022,Karnataka,29,Bengaluru Urban,525,Bengaluru District,22,2,0,24,339,33,1,1,35,642,0,0,0,0,0,,,,,,
4686,2022,Karnataka,29,Belagavi,527,Belagavi District,27,0,1,28,169,26,4,0,30,405,0,0,0,0,0,,,,,,
4687,2022,Karnataka,29,Ballari,528,Ballari,7,1,2,10,111,12,1,0,13,110,0,0,0,0,0,,,,,,
4688,2022,Karnataka,29,Bidar,529,Bidar,9,0,0,9,62,3,0,6,9,99,0,0,0,0,0,,,,,,
4689,2022,Karnataka,29,Vijayapura,530,Vijayapura,18,2,0,20,119,11,0,0,11,247,0,0,0,0,0,,,,,,
4690,2022,Karnataka,29,Chikkaballapura,630,Chikkaballapura,10,2,0,12,121,9,1,0,10,394,0,0,0,0,0,,,,,,
4691,2022,Karnataka,29,Chamarajanagara,531,Chamarajnagar,0,5,8,13,88,0,2,10,12,164,0,0,0,0,0,,,,,,
4692,2022,Karnataka,29,Chikkamagaluru,532,Chikkamagaluru,2,0,12,14,138,3,0,17,20,277,0,0,0,0,0,,,,,,
4693,2022,Karnataka,29,Chitradurga,533,Chitradurga,9,7,0,16,158,9,3,0,12,493,0,0,0,0,0,,,,,,
4694,2022,Karnataka,29,Dakshina Kannada,534,Dakshina Kannada,10,0,0,10,80,5,0,1,6,81,0,0,0,0,0,,,,,,
4695,2022,Karnataka,29,Davangere,535,Davanagere,11,2,0,13,235,17,2,0,19,449,0,0,0,0,0,,,,,,
4696,2022,Karnataka,29,Dharwad,536,Dharwad,4,0,0,4,77,4,1,0,5,89,0,0,0,0,0,,,,,,
4697,2022,Karnataka,29,Gadag,537,Gadag,7,0,0,7,62,6,0,0,6,135,0,0,0,0,0,,,,,,
4698,2022,Karnataka,29,Kalaburagi,538,Kalaburgi,10,0,0,10,47,7,0,0,7,115,0,0,0,0,0,,,,,,
4699,2022,Karnataka,29,Hassan,539,Hassan,1,0,0,1,126,6,3,0,9,244,0,0,0,0,0,,,,,,
4700,2022,Karnataka,29,Haveri,540,Haveri,3,4,0,7,100,9,8,0,17,264,0,0,0,0,0,,,,,,
4701,2022,Karnataka,29,Dharwad,536,Hubballi Dharwad City,6,1,0,7,124,10,0,0,10,180,0,0,0,0,0,,,,,,
4702,2022,Karnataka,29,Belagavi,527,K.G.F.,5,4,0,9,44,7,2,0,9,164,0,0,0,0,0,,,,,,
4703,2022,Karnataka,29,Kodagu,541,Kodagu,0,2,4,6,54,0,4,3,7,88,0,0,0,0,0,,,,,,
4704,2022,Karnataka,29,Kolar,542,Kolar,20,1,0,21,143,11,0,1,12,378,0,0,0,0,0,,,,,,
4705,2022,Karnataka,29,Koppal,543,Koppal,10,0,0,10,66,8,0,0,8,174,0,0,0,0,0,,,,,,
4706,2022,Karnataka,29,Mandya,544,Mandya,10,4,8,22,234,16,6,8,30,467,0,0,0,0,0,,,,,,
4707,2022,Karnataka,29,Dakshina Kannada,534,Mangaluru City,10,0,0,10,88,1,0,0,1,85,0,0,0,0,0,,,,,,
4708,2022,Karnataka,29,Mysuru,545,Mysuru City,9,0,0,9,193,9,2,0,11,243,0,0,0,0,0,,,,,,
4709,2022,Karnataka,29,Mysuru,545,Mysuru District,0,10,15,25,254,8,6,8,22,446,0,0,0,0,0,,,,,,
4710,2022,Karnataka,29,Raichur,546,Raichur,7,1,1,9,79,3,0,0,3,163,0,0,0,0,0,,,,,,
4711,2022,Karnataka,29,Bengaluru Urban,525,K.Railways,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,,,,,,
4712,2022,Karnataka,29,Ramanagara,631,Ramanagara,13,2,0,15,262,17,2,0,19,425,0,0,0,0,0,,,,,,
4713,2022,Karnataka,29,Shivamogga,547,Shimoga,21,1,0,22,283,21,3,0,24,542,0,0,0,0,0,,,,,,
4714,2022,Karnataka,29,Tumakuru,548,Tumakuru,27,0,1,28,185,14,2,0,16,499,0,0,0,0,0,,,,,,
4715,2022,Karnataka,29,Udupi,549,Udupi,0,1,2,3,119,5,0,0,5,126,0,0,0,0,0,,,,,,
4716,2022,Karnataka,29,Uttara Kannada,550,Uttara Kannada,11,2,0,13,136,14,2,0,16,205,0,0,0,0,0,,,,,,
4717,2022,Karnataka,29,Yadgir,635,Yadgiri,0,0,0,0,27,0,0,0,0,61,0,0,0,0,0,,,,,,
4718,2022,Karnataka,29,Belagavi,527,Belagavi City,2,0,0,2,84,3,0,1,4,132,0,0,0,0,0,,,,,,
4719,2022,Karnataka,29,Kalaburagi,538,Kalaburgi City,5,0,0,5,56,9,0,0,9,95,0,0,0,0,0,,,,,,
4720,2022,Karnataka,29,Vijayanagar,738,Vijayanagara,0,7,1,8,80,7,7,0,14,124,0,0,0,0,0,,,,,,
4721,2022,Kerala,32,Alappuzha,554,Alapuzha,5,15,31,51,233,9,13,40,62,453,0,0,0,0,0,,,,,,
4722,2022,Kerala,32,Ernakulam,555,Ernakulam Commr.,4,10,11,25,168,6,7,14,27,206,0,0,0,0,0,,,,,,
4723,2022,Kerala,32,Ernakulam,555,Ernakulam Rural,7,14,11,32,231,15,14,29,58,343,0,0,0,0,0,,,,,,
4724,2022,Kerala,32,Idukki,556,Idukki,15,15,9,39,154,5,7,43,55,231,0,0,0,0,0,,,,,,
4725,2022,Kerala,32,Kannur,557,Kannur City,8,6,10,24,72,8,2,16,26,97,0,0,0,0,0,,,,,,
4726,2022,Kerala,32,Kasaragod,558,Kasargod,16,6,9,31,112,8,7,11,26,160,0,0,0,0,0,,,,,,
4727,2022,Kerala,32,Kollam,559,Kollam Commr.,21,14,32,67,180,21,11,33,65,405,0,0,0,0,0,,,,,,
4728,2022,Kerala,32,Kollam,559,Kollam Rural,14,11,7,32,108,8,8,11,27,304,0,0,0,0,0,,,,,,
4729,2022,Kerala,32,Kottayam,560,Kottayam,5,17,16,38,256,7,22,26,55,297,0,0,0,0,0,,,,,,
4730,2022,Kerala,32,Kozhikode,561,Kozhikode Commr.,10,27,25,62,168,7,12,25,44,178,0,0,0,0,0,,,,,,
4731,2022,Kerala,32,Kozhikode,561,Kozhikode Rural,13,23,18,54,186,17,9,19,45,340,0,0,0,0,0,,,,,,
4732,2022,Kerala,32,Malappuram,562,Malappuram,25,36,24,85,177,26,10,33,69,275,0,0,0,0,0,,,,,,
4733,2022,Kerala,32,Palakkad,563,Palakkad,8,16,32,56,193,11,24,35,70,324,0,0,0,0,0,,,,,,
4734,2022,Kerala,32,Pathanamthitta,564,Pathanamthitta,17,19,2,38,118,12,11,17,40,342,0,0,0,0,0,,,,,,
4735,2022,Kerala,32,Thiruvananthapuram,565,Railways,0,0,2,2,16,0,0,0,0,4,0,0,0,0,0,,,,,,
4736,2022,Kerala,32,Thrissur,566,Thrissur Rural,7,12,5,24,210,13,9,14,36,253,0,0,0,0,0,,,,,,
4737,2022,Kerala,32,Thiruvananthapuram,565,Trivandrum Commr.,6,5,10,21,146,4,11,19,34,229,0,0,0,0,0,,,,,,
4738,2022,Kerala,32,Thiruvananthapuram,565,Trivandrum Rural,21,15,27,63,279,28,15,61,104,573,0,0,0,0,0,,,,,,
4739,2022,Kerala,32,Wayanad,567,Wayanadu,0,9,10,19,102,3,8,23,34,128,0,0,0,0,0,,,,,,
4740,2022,Kerala,32,Thiruvananthapuram,565,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4741,2022,Kerala,32,Kannur,557,Kannur Rural,12,3,6,21,67,12,2,5,19,112,0,0,0,0,0,,,,,,
4742,2022,Madhya Pradesh,23,Agar Malwa,667,Agar,0,4,5,9,79,0,14,24,38,181,0,0,0,0,0,,,,,,
4743,2022,Madhya Pradesh,23,Alirajpur,639,Alirajpur,0,1,2,3,41,0,33,31,64,318,0,0,0,0,0,,,,,,
4744,2022,Madhya Pradesh,23,Anuppur,390,Anuppur,8,15,12,35,136,1,52,84,137,349,0,0,0,0,0,,,,,,
4745,2022,Madhya Pradesh,23,Ashoknagar,391,Ashok Nagar,6,9,19,34,137,1,20,67,88,298,0,0,0,0,0,,,,,,
4746,2022,Madhya Pradesh,23,Balaghat,392,Balaghat,7,5,11,23,321,8,59,148,215,849,0,0,0,0,0,,,,,,
4747,2022,Madhya Pradesh,23,Barwani,393,Barwani,3,3,4,10,149,2,22,133,157,517,0,0,0,0,0,,,,,,
4748,2022,Madhya Pradesh,23,Betul,394,Betul,13,7,9,29,266,9,53,107,169,836,0,0,0,0,0,,,,,,
4749,2022,Madhya Pradesh,23,Bhind,395,Bhind,4,16,9,29,0,2,56,37,95,0,0,0,0,0,0,,,,,,
4750,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Commissionarate,17,85,66,168,4,28,136,229,393,8,0,0,0,0,0,,,,,,
4751,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Railway,0,3,0,3,46,1,5,0,6,38,0,0,0,0,0,,,,,,
4752,2022,Madhya Pradesh,23,Burhanpur,397,Burhanpur,11,8,3,22,135,11,39,39,89,234,0,0,0,0,0,,,,,,
4753,2022,Madhya Pradesh,23,Chhatarpur,398,Chhatarpur,3,37,20,60,271,0,71,123,194,564,0,0,0,0,0,,,,,,
4754,2022,Madhya Pradesh,23,Chhindwara,399,Chhindwara,2,7,6,15,407,1,58,16,75,1118,0,0,0,0,0,,,,,,
4755,2022,Madhya Pradesh,23,Damoh,400,Damoh,3,21,7,31,0,6,75,62,143,0,0,0,0,0,0,,,,,,
4756,2022,Madhya Pradesh,23,Datia,401,Datia,4,12,2,18,121,3,33,25,61,209,0,0,0,0,0,,,,,,
4757,2022,Madhya Pradesh,23,Dewas,402,Dewas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4758,2022,Madhya Pradesh,23,Dhar,403,Dhar,7,26,15,48,357,12,227,275,514,1297,0,0,0,0,0,,,,,,
4759,2022,Madhya Pradesh,23,Dindori,404,Dindori,1,5,5,11,62,0,31,74,105,278,0,0,0,0,0,,,,,,
4760,2022,Madhya Pradesh,23,Guna,406,Guna,1,3,15,19,231,2,44,64,110,311,0,0,0,0,0,,,,,,
4761,2022,Madhya Pradesh,23,Gwalior,407,Gwalior,9,53,51,113,692,7,91,167,265,971,0,0,0,0,0,,,,,,
4762,2022,Madhya Pradesh,23,Harda,408,Harda,3,4,3,10,152,1,57,76,134,427,0,0,0,0,0,,,,,,
4763,2022,Madhya Pradesh,23,Narmadapuram,409,Narmadapuram,8,18,65,91,278,10,24,45,79,312,0,0,0,0,0,,,,,,
4764,2022,Madhya Pradesh,23,Indore,410,Indore Commissionarate,21,84,61,166,1294,22,252,352,626,1931,0,0,0,0,0,,,,,,
4765,2022,Madhya Pradesh,23,Indore,410,Indore Railway,4,0,0,4,13,4,1,0,5,27,0,0,0,0,0,,,,,,
4766,2022,Madhya Pradesh,23,Jabalpur,411,Jabalpur,26,42,83,151,935,5,82,374,461,1515,0,0,0,0,0,,,,,,
4767,2022,Madhya Pradesh,23,Jabalpur,411,Jabalpur Railway,1,0,1,2,30,0,1,2,3,31,0,0,0,0,0,,,,,,
4768,2022,Madhya Pradesh,23,Jhabua,412,Jhabua,5,2,1,8,102,10,61,114,185,489,0,0,0,0,0,,,,,,
4769,2022,Madhya Pradesh,23,Katni,413,Katni,5,31,24,60,297,2,69,140,211,590,0,0,0,0,0,,,,,,
4770,2022,Madhya Pradesh,23,Indore,410,Khandwa,4,8,12,24,270,13,44,154,211,818,0,0,0,0,0,,,,,,
4771,2022,Madhya Pradesh,23,Khargone,414,Khargone,28,17,9,54,287,37,121,151,309,902,0,0,0,0,0,,,,,,
4772,2022,Madhya Pradesh,23,Mandla,415,Mandla,1,4,10,15,175,1,63,108,172,475,0,0,0,0,0,,,,,,
4773,2022,Madhya Pradesh,23,Mandsaur,416,Mandsaur,0,10,18,28,0,1,39,92,132,2,0,0,0,0,0,,,,,,
4774,2022,Madhya Pradesh,23,Morena,417,Morena,7,30,30,67,239,7,36,73,116,307,0,0,0,0,0,,,,,,
4775,2022,Madhya Pradesh,23,Narsinghpur,418,Narsinghpur,0,0,0,0,349,0,0,0,0,563,0,0,0,0,0,,,,,,
4776,2022,Madhya Pradesh,23,Neemuch,419,Neemuch,0,12,0,12,173,0,44,44,88,433,0,0,0,0,0,,,,,,
4777,2022,Madhya Pradesh,23,Panna,420,Panna,6,12,17,35,163,4,57,91,152,330,0,0,0,0,0,,,,,,
4778,2022,Madhya Pradesh,23,Raisen,421,Raisen,6,25,29,60,338,0,21,198,219,534,0,0,0,0,0,,,,,,
4779,2022,Madhya Pradesh,23,Rajgarh,422,Rajgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4780,2022,Madhya Pradesh,23,Ratlam,423,Ratlam,3,28,6,37,361,8,192,109,309,951,0,0,0,0,0,,,,,,
4781,2022,Madhya Pradesh,23,Rewa,424,Rewa,16,45,73,134,10,7,101,269,377,0,0,0,0,0,0,,,,,,
4782,2022,Madhya Pradesh,23,Sagar,425,Sagar,19,60,14,93,762,31,244,108,383,1212,0,0,0,0,0,,,,,,
4783,2022,Madhya Pradesh,23,Satna,426,Satna,19,54,51,124,434,79,91,135,305,915,0,0,0,0,0,,,,,,
4784,2022,Madhya Pradesh,23,Seoni,428,Seoni,12,10,10,32,291,11,48,133,192,675,0,0,0,0,0,,,,,,
4785,2022,Madhya Pradesh,23,Shahdol,429,Shahdol,8,27,19,54,254,4,77,91,172,447,0,0,0,0,0,,,,,,
4786,2022,Madhya Pradesh,23,Shajapur,430,Shajapur,2,10,10,22,115,1,22,50,73,337,0,0,0,0,0,,,,,,
4787,2022,Madhya Pradesh,23,Sheopur,431,Sheopur,3,7,2,12,53,0,12,16,28,129,0,0,0,0,0,,,,,,
4788,2022,Madhya Pradesh,23,Shivpuri,432,Shivpuri,13,27,19,59,220,5,59,113,177,491,0,0,0,0,0,,,,,,
4789,2022,Madhya Pradesh,23,Sidhi,433,Sidhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4790,2022,Madhya Pradesh,23,Sehore,427,Sehore,6,16,8,30,285,9,68,74,151,603,0,0,0,0,0,,,,,,
4791,2022,Madhya Pradesh,23,Singrauli,638,Singrauli,2,16,8,26,126,4,36,88,128,280,0,0,0,0,0,,,,,,
4792,2022,Madhya Pradesh,23,Tikamgarh,434,Tikamgarh,2,12,2,16,61,2,56,58,116,136,0,0,0,0,0,,,,,,
4793,2022,Madhya Pradesh,23,Ujjain,435,Ujjain,12,5,42,59,389,20,21,90,131,803,0,0,0,0,0,,,,,,
4794,2022,Madhya Pradesh,23,Umaria,436,Umaria,1,9,9,19,0,2,35,11,48,4,0,0,0,0,0,,,,,,
4795,2022,Madhya Pradesh,23,Vidisha,437,Vidisha,11,20,27,58,405,20,89,98,207,621,0,0,0,0,0,,,,,,
4796,2022,Madhya Pradesh,23,Bhopal,396,Cyber Crime Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4797,2022,Madhya Pradesh,23,Niwari,722,Niwari,1,2,3,6,47,1,9,20,30,111,0,0,0,0,0,,,,,,
4798,2022,Madhya Pradesh,23,Bhopal,396,Bhopal Rural,0,3,13,16,1,0,11,40,51,51,0,0,0,0,0,,,,,,
4799,2022,Madhya Pradesh,23,Indore,410,Indore Rural,1,14,7,22,268,1,80,86,167,532,0,0,0,0,0,,,,,,
4800,2022,Maharashtra,27,Ahmednagar,466,Ahmednagar,0,0,86,86,1053,0,0,104,104,1666,0,0,0,0,0,,,,,,
4801,2022,Maharashtra,27,Akola,467,Akola,0,0,0,0,381,0,0,0,0,553,0,0,0,0,0,,,,,,
4802,2022,Maharashtra,27,Amravati,468,Amravati Commr.,0,0,0,0,335,0,0,0,0,450,0,0,0,0,0,,,,,,
4803,2022,Maharashtra,27,Amravati,468,Amravati Rural,8,2,0,10,404,16,0,0,16,782,0,0,0,0,0,,,,,,
4804,2022,Maharashtra,27,Aurangabad,469,Aurangabad Commr.,7,12,14,33,721,9,6,21,36,800,0,0,0,0,0,,,,,,
4805,2022,Maharashtra,27,Aurangabad,469,Aurangabad Rural,0,0,0,0,428,0,0,0,0,484,0,0,0,0,0,,,,,,
